job_id,company_id,posted_at,title,role_family,level,location_type,employment_type,salary_low,salary_high,status
1289,312,2025-03-27 21:35:57,Content Marketing Manager,operations,mid,hybrid,full_time,87000,107000,open
1290,213,2025-03-27 21:38:38,Regional Sales Manager,sales,senior,remote,full_time,133000,150000,filled
1291,209,2025-03-28 10:26:06,Solutions Consultant,operations,senior,onsite,full_time,107000,136000,open
1292,61,2025-03-28 13:56:42,Customer Education Specialist,operations,mid,hybrid,full_time,91000,105000,closed
1293,290,2025-03-29 14:33:53,Lifecycle Marketing Manager,operations,senior,onsite,full_time,111000,128000,filled
1294,63,2025-03-29 16:20:40,Talent Acquisition Specialist,operations,lead,remote,contract,135000,170000,filled
1295,310,2025-03-29 22:01:44,Business Systems Administrator,operations,senior,hybrid,full_time,112000,140000,filled
1296,305,2025-03-30 02:20:46,Sales Development Representative,sales,mid,remote,full_time,104000,131000,filled
1297,182,2025-03-30 09:21:06,Senior Frontend Engineer,engineering,mid,remote,full_time,131000,147000,filled
1298,278,2025-03-30 14:50:05,Implementation Project Manager,operations,junior,hybrid,full_time,65000,73000,filled
1299,320,2025-03-31 09:14:52,Technical Writer,operations,mid,hybrid,full_time,85000,107000,open
1300,186,2025-04-01 05:51:37,Mobile Engineer,engineering,junior,remote,full_time,88000,116000,filled
1301,246,2025-04-01 07:42:57,Talent Acquisition Specialist,operations,lead,onsite,contract,135000,152000,filled
1302,190,2025-04-01 15:20:45,Data Analyst,data,mid,remote,full_time,132000,152000,open
1303,168,2025-04-01 21:40:21,Business Intelligence Analyst,data,senior,hybrid,full_time,164000,187000,paused
1304,108,2025-04-01 23:47:25,Inventory Planning Manager,operations,mid,onsite,full_time,90000,112000,paused
1305,210,2025-04-02 08:19:00,Demand Generation Manager,operations,mid,hybrid,full_time,88000,112000,filled
1306,86,2025-04-02 13:22:23,Security Engineer,engineering,mid,onsite,full_time,129000,157000,filled
1307,63,2025-04-02 13:34:57,Content Marketing Manager,operations,mid,hybrid,full_time,91000,102000,closed
1308,89,2025-04-02 20:24:51,People Operations Partner,operations,senior,onsite,full_time,113000,138000,open
1309,4,2025-04-03 11:51:59,Technical Writer,operations,lead,hybrid,full_time,135000,159000,open
1310,299,2025-04-04 02:24:53,Demand Generation Manager,operations,lead,hybrid,full_time,138000,153000,filled
1311,83,2025-04-04 07:34:08,Customer Success Manager,customer_success,mid,remote,full_time,86000,100000,filled
1312,256,2025-04-04 08:47:29,Content Marketing Manager,operations,senior,hybrid,full_time,116000,134000,paused
1313,140,2025-04-05 15:22:38,Cloud Infrastructure Engineer,engineering,mid,remote,full_time,120000,149000,filled
1314,109,2025-04-06 13:20:29,FP&A Analyst,data,lead,onsite,full_time,198000,252000,filled
1315,73,2025-04-06 17:37:51,Business Intelligence Analyst,data,senior,remote,full_time,168000,198000,open
1316,263,2025-04-06 17:56:26,Machine Learning Engineer,engineering,mid,remote,full_time,125000,150000,open
1317,165,2025-04-08 04:35:54,Senior Accountant,operations,mid,onsite,full_time,87000,111000,filled
1318,144,2025-04-08 06:18:41,Senior DevOps Engineer,engineering,junior,remote,full_time,91000,112000,filled
1319,211,2025-04-09 13:34:48,Technical Writer,operations,mid,remote,full_time,88000,101000,open
1320,257,2025-04-09 21:00:29,Talent Acquisition Specialist,operations,lead,hybrid,full_time,138000,163000,filled
1321,210,2025-04-09 22:12:00,Senior Data Scientist,data,senior,remote,full_time,161000,192000,filled
1322,150,2025-04-10 05:07:23,Warehouse Systems Analyst,data,lead,remote,full_time,188000,233000,closed
1323,287,2025-04-10 19:44:23,Business Systems Administrator,operations,junior,hybrid,part_time,65000,80000,filled
1324,287,2025-04-11 14:36:59,Security Engineer,engineering,senior,remote,full_time,154000,191000,filled
1325,310,2025-04-12 02:49:34,Risk Operations Analyst,operations,mid,remote,full_time,85000,106000,filled
1326,30,2025-04-12 07:24:28,Risk Operations Analyst,operations,senior,remote,full_time,111000,128000,closed
1327,286,2025-04-13 03:29:38,Cloud Infrastructure Engineer,engineering,mid,remote,full_time,126000,153000,closed
1328,62,2025-04-13 15:57:30,Senior Frontend Engineer,engineering,mid,remote,full_time,121000,149000,open
1329,199,2025-04-13 22:36:00,Payroll Specialist,operations,senior,remote,part_time,112000,142000,filled
1330,211,2025-04-14 13:03:58,Clinical Recruiter,operations,mid,hybrid,full_time,90000,109000,filled
1331,66,2025-04-14 21:04:52,Technical Writer,operations,mid,hybrid,full_time,92000,114000,paused
1332,3,2025-04-15 04:22:18,Customer Education Specialist,operations,senior,remote,full_time,109000,132000,filled
1333,302,2025-04-15 21:08:32,Machine Learning Engineer,engineering,mid,remote,full_time,122000,159000,open
1334,286,2025-04-16 01:58:55,QA Automation Engineer,engineering,lead,onsite,full_time,195000,212000,paused
1335,56,2025-04-16 03:13:22,FP&A Analyst,data,senior,hybrid,full_time,165000,193000,open
1336,193,2025-04-16 20:20:21,Inventory Planning Manager,operations,senior,hybrid,full_time,105000,127000,open
1337,49,2025-04-17 17:45:54,Growth Product Manager,product,senior,hybrid,full_time,151000,166000,filled
1338,182,2025-04-18 05:08:17,Revenue Operations Manager,operations,senior,remote,contract,107000,142000,filled
1339,102,2025-04-18 11:43:12,Inventory Planning Manager,operations,senior,onsite,full_time,114000,138000,paused
1340,241,2025-04-18 15:13:57,Compliance Analyst,data,lead,onsite,full_time,200000,241000,filled
1341,184,2025-04-18 23:00:37,Implementation Engineer,engineering,senior,onsite,full_time,164000,190000,open
1342,160,2025-04-19 00:58:13,Talent Acquisition Specialist,operations,mid,remote,contract,94000,109000,open
1343,219,2025-04-19 04:49:54,FP&A Analyst,data,junior,remote,full_time,93000,118000,open
1344,153,2025-04-19 13:17:22,Regional Sales Manager,sales,senior,remote,full_time,130000,160000,filled
1345,5,2025-04-20 12:58:06,Regional Sales Manager,sales,junior,remote,full_time,72000,90000,filled
1346,191,2025-04-20 15:03:23,Mobile Engineer,engineering,mid,remote,full_time,127000,158000,open
1347,249,2025-04-20 16:25:08,Technical Writer,operations,junior,hybrid,full_time,65000,76000,closed
1348,157,2025-04-20 23:54:48,Senior Backend Engineer,engineering,senior,remote,full_time,148000,201000,filled
1349,57,2025-04-21 01:11:58,Technical Program Manager,operations,mid,onsite,full_time,84000,101000,filled
1350,3,2025-04-21 08:08:08,Revenue Operations Manager,operations,senior,remote,contract,105000,132000,closed
1351,95,2025-04-21 11:44:24,Customer Education Specialist,operations,senior,remote,full_time,106000,141000,closed
1352,246,2025-04-21 19:19:25,Supply Chain Coordinator,operations,senior,onsite,full_time,108000,128000,filled
1353,104,2025-04-22 01:51:22,Regional Sales Manager,sales,mid,hybrid,full_time,106000,118000,filled
1354,306,2025-04-22 08:57:01,Security Engineer,engineering,senior,remote,full_time,156000,186000,open
1355,107,2025-04-22 10:40:58,Enterprise Account Executive,operations,senior,hybrid,full_time,114000,133000,open
1356,137,2025-04-22 18:43:06,Staff Data Engineer,engineering,mid,remote,full_time,130000,161000,paused
1357,244,2025-04-23 00:42:55,Sales Development Representative,sales,senior,remote,full_time,130000,160000,filled
1358,197,2025-04-24 12:44:10,Lifecycle Marketing Manager,operations,mid,hybrid,full_time,88000,108000,open
1359,14,2025-04-24 15:14:24,Senior Product Designer,product,lead,remote,full_time,181000,225000,filled
1360,25,2025-04-24 21:03:05,Implementation Engineer,engineering,junior,hybrid,full_time,93000,112000,filled
1361,63,2025-04-25 00:48:33,Solutions Architect,operations,senior,remote,full_time,114000,141000,open
1362,279,2025-04-25 07:15:49,Senior Accountant,operations,senior,hybrid,full_time,115000,130000,open
1363,8,2025-04-25 09:14:20,Warehouse Systems Analyst,data,mid,onsite,full_time,133000,160000,paused
1364,23,2025-04-25 12:26:08,Data Analyst,data,senior,remote,full_time,164000,186000,filled
1365,250,2025-04-25 13:54:23,Implementation Project Manager,operations,junior,remote,full_time,67000,73000,open
1366,200,2025-04-25 18:45:32,Senior Backend Engineer,engineering,senior,hybrid,full_time,155000,194000,filled
1367,315,2025-04-26 06:19:34,Mobile Engineer,engineering,senior,onsite,contract,161000,179000,filled
1368,71,2025-04-26 10:34:29,HR Business Partner,operations,junior,hybrid,full_time,61000,78000,filled
1369,212,2025-04-26 13:59:57,Customer Education Specialist,operations,junior,hybrid,full_time,61000,80000,closed
1370,44,2025-04-26 17:22:24,Sales Development Representative,sales,senior,remote,full_time,127000,144000,open
1371,189,2025-04-28 01:49:44,Pricing Analyst,data,mid,remote,full_time,126000,159000,open
1372,34,2025-04-28 08:13:26,Pricing Analyst,data,lead,hybrid,full_time,206000,243000,paused
1373,291,2025-04-28 17:53:27,Growth Product Manager,product,senior,remote,full_time,138000,186000,filled
1374,134,2025-04-29 07:25:02,Content Marketing Manager,operations,senior,hybrid,full_time,113000,131000,filled
1375,82,2025-04-29 12:26:56,Implementation Engineer,engineering,mid,remote,contract,122000,162000,open
1376,316,2025-04-29 13:35:39,Mobile Engineer,engineering,senior,remote,full_time,164000,198000,filled
1377,22,2025-04-30 11:57:10,Customer Success Manager,customer_success,lead,hybrid,full_time,124000,155000,filled
1378,256,2025-04-30 18:58:24,Senior Frontend Engineer,engineering,junior,hybrid,full_time,86000,108000,filled
1379,164,2025-05-01 04:28:32,Inventory Planning Manager,operations,mid,hybrid,full_time,85000,111000,closed
1380,221,2025-05-01 04:53:08,Senior Product Designer,product,mid,hybrid,full_time,118000,149000,filled
1381,84,2025-05-01 05:08:54,Healthcare Account Manager,operations,mid,onsite,contract,94000,105000,open
1382,283,2025-05-01 09:38:52,Business Systems Administrator,operations,senior,onsite,full_time,116000,143000,open
1383,145,2025-05-01 11:17:20,Senior Product Designer,product,mid,onsite,full_time,115000,150000,filled
1384,134,2025-05-02 03:13:11,Senior Accountant,operations,senior,hybrid,full_time,110000,134000,open
1385,147,2025-05-02 07:05:26,Warehouse Systems Analyst,data,mid,hybrid,full_time,126000,165000,open
1386,95,2025-05-02 14:57:14,Cloud Infrastructure Engineer,engineering,mid,hybrid,full_time,126000,153000,filled
1387,103,2025-05-03 00:10:39,Solutions Architect,operations,mid,hybrid,full_time,90000,112000,open
1388,45,2025-05-03 11:46:54,Technical Writer,operations,senior,remote,full_time,108000,140000,filled
1389,156,2025-05-03 16:02:29,Enterprise Account Executive,operations,senior,hybrid,full_time,112000,126000,filled
1390,152,2025-05-03 18:50:54,Compliance Analyst,data,mid,remote,contract,138000,151000,filled
1391,122,2025-05-04 08:18:52,HR Business Partner,operations,senior,remote,full_time,105000,131000,open
1392,316,2025-05-05 08:07:18,Senior Data Scientist,data,junior,onsite,full_time,92000,122000,filled
1393,37,2025-05-05 08:18:00,Implementation Engineer,engineering,mid,remote,full_time,122000,150000,filled
1394,292,2025-05-05 08:55:41,Logistics Operations Manager,operations,mid,hybrid,full_time,85000,114000,closed
1395,278,2025-05-05 12:23:56,Customer Education Specialist,operations,lead,hybrid,full_time,127000,159000,filled
1396,8,2025-05-05 18:33:26,QA Automation Engineer,engineering,senior,remote,full_time,158000,184000,paused
1397,225,2025-05-06 04:05:56,Compliance Analyst,data,senior,onsite,full_time,156000,209000,open
1398,67,2025-05-06 04:35:24,Pricing Analyst,data,junior,remote,full_time,97000,116000,open
1399,14,2025-05-06 14:09:40,Mobile Engineer,engineering,mid,onsite,full_time,131000,150000,filled
1400,276,2025-05-06 20:04:35,Content Marketing Manager,operations,senior,onsite,full_time,116000,126000,closed
1401,38,2025-05-06 20:08:37,Implementation Consultant,operations,mid,remote,full_time,91000,103000,filled
1402,96,2025-05-07 06:23:38,FP&A Analyst,data,lead,remote,full_time,189000,226000,open
1403,31,2025-05-07 17:34:16,Talent Acquisition Specialist,operations,senior,remote,full_time,106000,132000,open
1404,46,2025-05-08 02:27:21,Solutions Consultant,operations,mid,remote,full_time,87000,110000,filled
1405,20,2025-05-09 14:04:04,Senior Accountant,operations,senior,remote,contract,116000,131000,paused
1406,270,2025-05-10 00:14:53,Accounting Manager,operations,lead,onsite,full_time,139000,151000,open
1407,19,2025-05-10 20:20:09,Solutions Architect,operations,mid,remote,full_time,88000,105000,filled
1408,243,2025-05-11 14:08:48,Mobile Engineer,engineering,senior,onsite,full_time,153000,187000,closed
1409,51,2025-05-11 21:46:07,Procurement Analyst,data,lead,remote,part_time,196000,253000,open
1410,293,2025-05-12 16:40:41,Growth Product Manager,product,mid,onsite,full_time,115000,140000,filled
1411,272,2025-05-13 04:08:30,Lifecycle Marketing Manager,operations,lead,remote,full_time,139000,151000,open
1412,202,2025-05-13 09:06:07,Technical Program Manager,operations,junior,hybrid,full_time,62000,79000,filled
1413,266,2025-05-13 10:04:43,Regional Sales Manager,sales,senior,hybrid,full_time,125000,162000,closed
1414,96,2025-05-13 23:56:52,Healthcare Account Manager,operations,senior,remote,full_time,110000,140000,filled
1415,251,2025-05-14 01:11:59,Customer Education Specialist,operations,senior,onsite,full_time,106000,140000,open
1416,71,2025-05-14 02:13:48,Content Marketing Manager,operations,mid,remote,full_time,88000,115000,filled
1417,197,2025-05-14 19:24:51,Product Manager,product,senior,hybrid,full_time,151000,180000,filled
1418,295,2025-05-15 00:58:37,Clinical Operations Analyst,operations,mid,hybrid,full_time,86000,116000,closed
1419,232,2025-05-15 04:46:03,Product Manager,product,mid,hybrid,full_time,118000,134000,closed
1420,87,2025-05-15 22:44:53,Implementation Consultant,operations,mid,remote,full_time,88000,113000,paused
1421,237,2025-05-16 02:43:53,Pricing Analyst,data,senior,remote,part_time,158000,208000,open
1422,283,2025-05-16 20:34:07,HR Business Partner,operations,mid,remote,full_time,84000,114000,filled
1423,285,2025-05-16 21:34:23,Technical Support Engineer,engineering,mid,remote,full_time,122000,152000,filled
1424,237,2025-05-17 01:55:17,Implementation Engineer,engineering,lead,remote,full_time,177000,235000,filled
1425,235,2025-05-17 04:57:31,Customer Success Manager,customer_success,mid,onsite,full_time,83000,99000,closed
1426,252,2025-05-17 11:54:10,Platform Reliability Engineer,engineering,mid,hybrid,full_time,130000,155000,closed
1427,236,2025-05-17 16:40:19,Director of Customer Support,operations,mid,hybrid,full_time,91000,106000,closed
1428,43,2025-05-17 18:13:01,Business Intelligence Analyst,data,mid,remote,full_time,138000,162000,open
1429,258,2025-05-17 23:19:08,Lifecycle Marketing Manager,operations,senior,remote,full_time,110000,137000,open
1430,58,2025-05-18 23:43:51,Pricing Analyst,data,mid,hybrid,full_time,135000,157000,paused
1431,179,2025-05-19 11:26:57,Customer Success Manager,customer_success,junior,remote,contract,62000,71000,open
1432,109,2025-05-20 02:24:00,Staff Data Engineer,engineering,lead,remote,full_time,180000,220000,open
1433,69,2025-05-20 03:11:08,Customer Education Specialist,operations,senior,hybrid,full_time,108000,137000,open
1434,91,2025-05-20 11:35:10,Payroll Specialist,operations,senior,hybrid,full_time,111000,138000,closed
1435,28,2025-05-21 16:06:04,Senior Accountant,operations,senior,onsite,full_time,114000,139000,filled
1436,141,2025-05-23 00:53:32,Data Analyst,data,lead,remote,full_time,194000,225000,open
1437,135,2025-05-23 00:53:45,Healthcare Account Manager,operations,mid,hybrid,full_time,87000,113000,filled
1438,130,2025-05-24 10:55:37,Supply Chain Coordinator,operations,senior,remote,full_time,117000,138000,filled
1439,30,2025-05-24 17:25:03,Mobile Engineer,engineering,senior,remote,full_time,149000,177000,open
1440,195,2025-05-25 04:34:08,Senior Product Designer,product,mid,hybrid,full_time,123000,139000,filled
1441,55,2025-05-25 09:40:49,Partner Success Manager,customer_success,mid,remote,full_time,88000,102000,closed
1442,274,2025-05-25 10:39:29,Inventory Planning Manager,operations,junior,hybrid,full_time,67000,76000,closed
1443,8,2025-05-25 18:49:47,Implementation Consultant,operations,senior,hybrid,full_time,114000,127000,paused
