application_id,job_id,candidate_id,applied_at,source,stage,score
9820,1149,5159,2025-03-16 19:15:06,referral,interview,0.724
9821,1484,2673,2025-06-19 13:51:35,job_board,applied,0.404
9822,1260,7601,2025-04-26 12:24:10,linkedin,screened,0.77
9823,935,5275,2024-12-30 23:27:31,referral,offer,0.463
9824,669,6159,2024-08-19 19:57:53,referral,applied,0.861
9825,1282,5972,2025-04-20 06:49:33,job_board,offer,0.477
9826,400,3185,2024-05-01 18:07:39,referral,applied,0.574
9827,1099,6399,2025-03-05 01:50:43,job_board,applied,0.866
9828,1506,5831,2025-06-20 22:12:36,referral,screened,0.505
9829,467,7299,2024-05-27 09:16:08,job_board,screened,0.733
9830,171,3054,2024-03-09 03:49:52,job_board,interview,0.362
9831,47,5255,2024-02-16 02:02:08,job_board,screened,0.399
9832,1110,8072,2025-03-05 05:33:11,job_board,applied,0.923
9833,828,3410,2024-11-19 05:14:46,job_board,interview,0.382
9834,1309,7560,2025-04-03 11:51:59,job_board,applied,0.507
9835,1630,3132,2025-08-31 03:21:48,job_board,screened,0.879
9836,1958,1169,2025-12-20 03:00:00,job_board,interview,0.71
9837,645,310,2024-09-07 18:20:45,job_board,screened,0.519
9838,225,4429,2024-03-11 03:08:29,job_board,offer,0.503
9839,1499,3748,2025-07-06 15:32:59,referral,applied,0.518
9840,39,2271,2024-01-24 12:09:41,linkedin,applied,0.553
9841,1280,7820,2025-04-23 22:37:40,job_board,applied,0.549
9842,551,7519,2024-08-05 22:06:34,job_board,applied,0.643
9843,707,5649,2024-09-13 21:30:30,outbound,offer,0.6
9844,248,6928,2024-03-20 09:21:44,recruiter,interview,0.842
9845,2,5338,2024-01-16 13:30:59,recruiter,applied,0.877
9846,388,5803,2024-05-23 11:40:54,job_board,offer,0.683
9847,863,2015,2024-11-14 13:52:17,job_board,applied,0.368
9848,588,159,2024-07-21 13:38:18,outbound,applied,0.716
9849,786,5365,2024-10-02 17:34:04,linkedin,screened,0.575
9850,224,1037,2024-04-08 19:54:23,referral,applied,0.48
9851,278,1624,2024-04-26 23:31:01,job_board,applied,0.669
9852,1496,4674,2025-07-04 10:28:26,job_board,screened,0.979
9853,1638,3070,2025-09-06 15:16:15,job_board,applied,0.54
9854,1480,3545,2025-06-13 23:23:57,job_board,screened,0.418
9855,1911,5261,2025-12-23 07:41:01,job_board,screened,0.42
9856,1463,7624,2025-06-15 13:06:03,linkedin,offer,0.553
9857,243,409,2024-03-31 14:36:59,referral,interview,0.71
9858,1475,2492,2025-07-04 04:06:19,job_board,applied,0.432
9859,462,2803,2024-06-29 15:42:33,outbound,applied,0.825
9860,1555,2216,2025-08-21 12:26:07,job_board,screened,0.942
9861,1265,797,2025-04-05 13:32:15,job_board,offer,0.975
9862,1694,2409,2025-09-09 23:20:07,job_board,applied,0.697
9863,1902,1476,2025-12-06 20:00:14,linkedin,applied,0.413
9864,1378,7906,2025-05-26 18:58:24,referral,screened,0.875
9865,1868,3170,2025-11-05 14:15:26,job_board,applied,0.898
9866,1081,3100,2025-02-07 15:34:01,referral,applied,0.532
9867,1863,6236,2025-11-14 19:04:51,job_board,interview,0.721
9868,179,5371,2024-03-27 15:18:13,job_board,applied,0.544
9869,881,2407,2024-10-30 03:12:48,recruiter,interview,0.782
9870,1526,2684,2025-07-11 08:49:35,recruiter,interview,0.829
9871,1972,181,2026-01-18 20:41:54,outbound,screened,0.564
9872,1739,1976,2025-09-25 12:48:49,job_board,interview,0.363
9873,730,3592,2024-09-14 13:52:32,job_board,applied,0.601
9874,1256,3838,2025-03-31 10:07:29,job_board,applied,0.488
9875,174,1990,2024-03-27 06:51:04,job_board,applied,0.614
9876,232,7802,2024-04-06 17:25:19,recruiter,applied,0.969
9877,1409,7005,2025-06-18 21:46:07,job_board,applied,0.371
9878,626,3947,2024-08-04 20:14:29,outbound,applied,0.559
9879,1113,7398,2025-02-24 19:16:45,job_board,interview,0.664
9880,413,2819,2024-06-15 23:23:46,linkedin,interview,0.652
9881,1599,6039,2025-07-31 03:23:32,linkedin,screened,0.482
9882,173,7097,2024-02-20 21:17:11,job_board,applied,0.837
9883,1243,5517,2025-04-06 08:07:38,job_board,applied,0.535
9884,1355,2816,2025-04-30 10:40:58,referral,interview,0.456
9885,1642,6576,2025-09-07 03:38:50,job_board,interview,0.889
9886,511,963,2024-07-21 02:45:54,job_board,applied,0.855
9887,688,3384,2024-09-01 03:34:25,linkedin,screened,0.707
9888,1112,7650,2025-03-13 11:18:11,job_board,screened,0.491
9889,576,5861,2024-08-02 06:26:05,referral,offer,0.946
9890,1473,3202,2025-06-24 21:51:37,referral,interview,0.526
9891,1515,3778,2025-08-05 04:29:11,job_board,offer,0.654
9892,1512,3652,2025-07-23 15:19:12,linkedin,applied,0.917
9893,996,3869,2024-12-30 20:54:16,job_board,interview,0.828
9894,1256,2074,2025-04-23 10:07:29,job_board,applied,0.653
9895,359,7099,2024-05-07 02:26:02,recruiter,applied,0.635
9896,396,814,2024-05-09 22:00:31,linkedin,offer,0.534
9897,751,7120,2024-10-10 07:48:49,job_board,applied,0.849
9898,414,4961,2024-06-07 07:59:52,referral,applied,0.946
9899,1602,3605,2025-08-07 02:51:57,outbound,applied,0.893
9900,516,7151,2024-07-29 01:37:59,job_board,screened,0.634
9901,1848,8435,2025-11-20 16:58:32,job_board,applied,0.958
9902,822,3824,2024-10-10 13:05:08,outbound,applied,0.358
9903,1521,4874,2025-07-23 20:49:26,linkedin,screened,0.551
9904,153,3983,2024-03-05 06:27:57,outbound,screened,0.85
9905,1437,4385,2025-06-10 00:53:45,job_board,applied,0.954
9906,912,3192,2024-12-06 10:41:13,referral,interview,0.96
9907,1624,4514,2025-09-10 19:12:52,job_board,applied,0.671
9908,362,214,2024-05-11 04:23:06,referral,applied,0.949
9909,402,7015,2024-05-07 02:08:32,referral,applied,0.731
9910,1726,828,2025-10-02 16:02:17,referral,applied,0.815
9911,1160,8708,2025-02-25 12:39:55,job_board,offer,0.696
9912,1125,3520,2025-02-08 22:05:34,referral,applied,0.533
9913,1189,6211,2025-03-01 02:35:44,referral,applied,0.465
9914,716,278,2024-09-29 03:46:32,job_board,screened,0.757
9915,1892,3072,2025-12-17 08:59:15,job_board,interview,0.895
9916,1109,8546,2025-02-05 04:42:00,outbound,interview,0.738
9917,31,4652,2024-01-16 08:09:36,job_board,applied,0.714
9918,573,4063,2024-08-18 07:22:13,referral,interview,0.62
9919,1942,2765,2025-12-04 04:53:45,job_board,offer,0.585
9920,973,6200,2025-01-08 22:26:59,job_board,applied,0.934
9921,1453,5884,2025-06-08 23:43:43,job_board,applied,0.393
9922,38,4719,2024-01-19 01:54:00,job_board,applied,0.709
9923,45,8993,2024-02-08 18:42:12,outbound,applied,0.441
9924,410,4974,2024-05-09 16:26:21,referral,applied,0.713
9925,1038,7785,2025-01-21 09:03:49,job_board,applied,0.572
9926,1219,4251,2025-03-29 14:43:41,job_board,applied,0.412
9927,140,4255,2024-02-17 05:55:59,job_board,applied,0.387
9928,1834,5294,2025-11-20 08:49:21,linkedin,interview,0.852
9929,1207,3080,2025-03-21 08:47:32,job_board,screened,0.377
9930,703,7105,2024-08-21 20:01:28,recruiter,applied,0.964
9931,904,4075,2024-12-06 02:49:50,referral,applied,0.554
9932,1012,2407,2025-01-29 09:19:00,recruiter,applied,0.967
9933,1545,2847,2025-08-02 18:04:34,job_board,screened,0.604
9934,186,2963,2024-03-29 23:00:55,recruiter,applied,0.85
9935,1159,8925,2025-03-09 11:57:31,recruiter,applied,0.46
9936,1046,2877,2025-02-14 19:50:25,job_board,applied,0.478
9937,1573,1818,2025-08-11 21:06:56,recruiter,applied,0.737
9938,721,6164,2024-09-04 04:06:03,job_board,applied,0.946
9939,738,7288,2024-10-07 08:08:06,job_board,applied,0.92
9940,1615,3798,2025-08-24 14:04:18,job_board,applied,0.831
9941,1714,3730,2025-09-22 20:56:38,job_board,applied,0.857
9942,1648,5460,2025-08-07 21:22:29,referral,interview,0.979
9943,1733,5866,2025-09-28 19:29:11,referral,applied,0.829
9944,205,980,2024-02-25 22:22:54,job_board,applied,0.591
9945,1311,8306,2025-04-21 07:34:08,job_board,applied,0.556
9946,1377,3363,2025-05-25 11:57:10,job_board,applied,0.666
9947,528,5329,2024-07-31 18:48:07,outbound,applied,0.94
9948,907,472,2024-11-18 17:22:17,job_board,applied,0.36
9949,1983,5552,2026-01-26 07:10:20,job_board,applied,0.931
9950,279,947,2024-04-09 09:40:23,referral,applied,0.935
9951,1636,325,2025-08-28 00:51:01,linkedin,interview,0.427
9952,636,8606,2024-09-05 11:38:30,referral,applied,0.367
9953,1704,1160,2025-09-09 11:36:43,recruiter,applied,0.736
9954,1070,6723,2025-01-24 04:52:43,referral,applied,0.393
9955,24,4865,2024-01-08 14:03:26,job_board,interview,0.811
9956,219,2183,2024-03-12 17:45:36,linkedin,applied,0.577
9957,1653,3336,2025-09-19 01:45:45,referral,screened,0.535
9958,1584,1274,2025-07-25 16:28:31,job_board,offer,0.512
9959,436,5483,2024-05-20 14:50:41,referral,screened,0.875
9960,1283,7494,2025-03-26 05:09:24,job_board,interview,0.942
9961,1017,3459,2025-01-25 10:10:24,job_board,screened,0.408
9962,108,8393,2024-02-11 07:17:28,job_board,applied,0.431
9963,1409,1575,2025-05-26 21:46:07,job_board,applied,0.809
9964,319,8469,2024-04-25 13:22:46,job_board,applied,0.927
9965,821,7171,2024-10-17 04:07:43,referral,applied,0.934
9966,17,596,2024-01-08 02:22:26,referral,applied,0.902
9967,488,7607,2024-06-22 17:37:54,job_board,applied,0.599
9968,1873,578,2025-11-25 09:28:18,referral,applied,0.359
9969,1001,8713,2025-01-22 17:34:29,job_board,applied,0.354
9970,1448,6108,2025-07-09 03:35:42,outbound,offer,0.353
9971,600,1807,2024-07-14 08:57:05,referral,applied,0.67
9972,87,8208,2024-01-24 03:13:40,job_board,screened,0.533
9973,1231,2804,2025-03-08 19:22:21,referral,offer,0.966
9974,481,1071,2024-06-02 02:33:21,job_board,interview,0.756
9975,220,2528,2024-03-23 20:45:50,outbound,screened,0.869
9976,989,7769,2025-01-19 08:05:30,job_board,applied,0.919
9977,817,8371,2024-11-04 03:27:05,job_board,applied,0.587
9978,233,8330,2024-03-08 06:01:49,job_board,applied,0.423
9979,1184,5377,2025-03-20 16:21:51,referral,interview,0.366
9980,892,1655,2024-11-07 13:50:05,outbound,interview,0.859
9981,1982,8302,2026-02-03 07:09:32,job_board,applied,0.369
9982,178,4683,2024-02-25 10:14:18,job_board,screened,0.707
9983,991,8013,2024-12-25 05:01:18,job_board,applied,0.68
9984,1587,880,2025-07-25 07:05:09,linkedin,offer,0.664
9985,852,2208,2024-11-06 07:50:03,linkedin,offer,0.961
9986,418,2058,2024-06-07 01:56:20,recruiter,applied,0.412
9987,1979,3851,2026-01-07 13:49:25,linkedin,applied,0.735
9988,651,7654,2024-08-13 05:52:53,job_board,interview,0.464
9989,1851,3723,2025-10-21 14:16:45,referral,applied,0.421
9990,1682,5474,2025-08-18 11:13:40,referral,interview,0.74
9991,1346,4383,2025-05-30 15:03:23,recruiter,applied,0.62
9992,1547,8601,2025-08-09 21:55:22,outbound,applied,0.387
9993,1090,8980,2025-01-29 03:44:48,referral,applied,0.721
9994,1338,7819,2025-04-24 05:08:17,referral,applied,0.964
9995,542,1564,2024-07-15 21:15:10,recruiter,offer,0.357
9996,112,7681,2024-02-11 09:23:18,job_board,applied,0.539
9997,1248,6952,2025-03-20 16:20:26,recruiter,screened,0.782
9998,1607,3180,2025-08-09 19:19:23,job_board,interview,0.872
9999,1668,2049,2025-08-28 16:34:28,job_board,interview,0.705
10000,1525,8900,2025-07-25 13:20:42,job_board,applied,0.579
10001,1964,6655,2026-01-12 18:33:42,job_board,applied,0.448
10002,1190,2323,2025-03-04 18:54:30,referral,interview,0.452
10003,342,1825,2024-05-09 01:04:41,job_board,applied,0.946
10004,411,5343,2024-06-04 07:50:29,job_board,applied,0.354
10005,549,4744,2024-07-26 09:18:30,job_board,offer,0.767
10006,1952,7465,2026-01-12 22:25:36,job_board,applied,0.709
10007,1769,6010,2025-09-25 06:35:07,referral,applied,0.833
10008,1452,7293,2025-06-30 20:39:07,job_board,applied,0.433
10009,1722,3887,2025-08-26 03:17:23,linkedin,applied,0.737
10010,684,8728,2024-08-25 14:55:59,job_board,applied,0.736
10011,1434,8696,2025-06-21 11:35:10,job_board,screened,0.874
10012,334,8502,2024-05-17 08:29:52,recruiter,screened,0.979
10013,208,6350,2024-02-26 18:30:40,job_board,applied,0.777
10014,1285,3382,2025-04-26 22:08:51,outbound,interview,0.755
10015,1413,1416,2025-05-30 10:04:43,referral,applied,0.467
10016,1191,5040,2025-03-16 20:43:34,referral,screened,0.649
10017,939,3350,2025-01-04 08:38:06,recruiter,applied,0.826
10018,1213,1522,2025-04-05 00:29:28,job_board,applied,0.951
10019,743,2826,2024-09-17 05:18:03,outbound,applied,0.48
10020,588,7215,2024-08-19 13:38:18,outbound,screened,0.384
10021,502,2660,2024-06-28 14:33:56,job_board,applied,0.834
10022,729,890,2024-09-06 11:38:25,job_board,applied,0.448
10023,636,1906,2024-09-08 11:38:30,job_board,applied,0.762
10024,318,1608,2024-04-14 11:54:14,job_board,applied,0.503
10025,1072,1672,2025-02-28 22:38:37,outbound,interview,0.948
10026,823,3869,2024-11-13 13:37:37,referral,offer,0.867
10027,324,7832,2024-04-06 09:32:35,job_board,applied,0.724
10028,1814,3361,2025-11-01 15:30:28,job_board,applied,0.419
10029,1019,8905,2025-02-11 15:42:41,job_board,applied,0.723
10030,286,7802,2024-03-27 10:55:57,job_board,interview,0.377
10031,97,1441,2024-02-14 11:17:41,job_board,screened,0.402
10032,171,5435,2024-03-26 03:49:52,outbound,applied,0.788
10033,822,7122,2024-11-07 13:05:08,job_board,applied,0.445
10034,485,6401,2024-06-18 13:17:52,referral,interview,0.403
10035,1921,2048,2025-12-03 23:36:23,job_board,applied,0.632
10036,940,6399,2024-12-02 09:55:38,job_board,applied,0.97
10037,1478,4696,2025-07-21 10:00:31,job_board,applied,0.823
10038,489,2104,2024-07-14 07:59:07,job_board,screened,0.67
10039,138,1775,2024-03-09 03:43:50,linkedin,applied,0.457
10040,670,3360,2024-08-23 21:51:47,recruiter,applied,0.501
10041,1376,2440,2025-05-19 13:35:39,job_board,screened,0.859
10042,1529,4880,2025-07-17 12:26:02,recruiter,applied,0.388
10043,393,3697,2024-05-10 11:09:58,job_board,applied,0.706
10044,593,1062,2024-07-14 08:12:54,referral,applied,0.921
10045,949,6346,2024-12-12 05:13:54,job_board,applied,0.635
10046,694,556,2024-09-08 21:52:53,referral,applied,0.938
10047,589,4267,2024-07-23 14:08:43,linkedin,interview,0.814
10048,1968,486,2025-12-18 19:00:16,linkedin,interview,0.792
10049,1869,7291,2025-11-09 16:25:13,linkedin,applied,0.614
10050,713,2908,2024-09-27 15:56:14,job_board,interview,0.459
10051,109,870,2024-02-10 11:59:48,linkedin,applied,0.499
10052,718,2221,2024-09-25 08:07:52,job_board,applied,0.449
10053,1762,5147,2025-10-11 10:22:31,job_board,applied,0.806
10054,1799,7047,2025-10-08 09:07:06,job_board,applied,0.721
10055,1403,961,2025-06-04 17:34:16,job_board,applied,0.725
10056,1352,2873,2025-05-13 19:19:25,referral,screened,0.555
10057,726,1061,2024-09-02 06:32:21,referral,screened,0.503
10058,882,2192,2024-11-16 00:12:59,job_board,applied,0.832
10059,1760,2781,2025-09-23 17:12:03,linkedin,applied,0.497
10060,433,5303,2024-06-06 03:00:04,job_board,applied,0.419
10061,813,945,2024-10-01 02:15:37,linkedin,interview,0.651
10062,1755,5487,2025-09-11 21:22:03,outbound,screened,0.804
10063,1397,6980,2025-05-23 04:05:56,job_board,applied,0.361
10064,219,8510,2024-03-19 17:45:36,referral,screened,0.513
10065,1576,4567,2025-08-04 06:15:49,job_board,interview,0.771
10066,136,4351,2024-02-05 17:29:39,job_board,applied,0.607
10067,573,5802,2024-07-10 07:22:13,recruiter,applied,0.352
10068,1840,8978,2025-10-13 11:03:17,job_board,applied,0.794
10069,145,507,2024-02-07 10:17:46,linkedin,interview,0.48
10070,376,1633,2024-05-26 12:18:08,linkedin,interview,0.522
10071,1737,2024,2025-09-11 00:50:59,linkedin,interview,0.663
10072,1340,1676,2025-05-23 15:13:57,job_board,applied,0.924
10073,463,4710,2024-06-14 18:24:29,linkedin,applied,0.623
10074,689,440,2024-09-24 14:54:07,job_board,applied,0.394
10075,1864,739,2025-12-02 20:59:56,linkedin,screened,0.628
10076,1211,6017,2025-03-24 18:42:41,job_board,screened,0.581
10077,631,1446,2024-09-03 22:34:40,referral,applied,0.423
10078,289,2978,2024-04-06 15:59:53,job_board,offer,0.447
10079,830,197,2024-10-23 15:22:09,outbound,applied,0.728
10080,635,6887,2024-07-30 21:11:06,recruiter,interview,0.968
10081,861,8204,2024-11-11 10:49:47,job_board,applied,0.907
10082,98,6191,2024-02-21 15:13:55,job_board,applied,0.873
10083,936,3882,2024-12-19 12:07:21,linkedin,interview,0.504
10084,494,3583,2024-06-17 01:22:44,referral,applied,0.718
10085,1926,406,2025-12-05 08:13:05,job_board,applied,0.44
10086,554,2292,2024-07-09 15:25:57,recruiter,applied,0.622
10087,491,4145,2024-07-13 09:01:10,job_board,interview,0.813
10088,605,451,2024-07-21 18:14:35,linkedin,applied,0.487
10089,1217,7988,2025-03-12 19:01:24,job_board,offer,0.891
10090,1463,5608,2025-06-15 13:06:03,referral,applied,0.813
10091,589,1710,2024-07-30 14:08:43,job_board,applied,0.77
10092,1389,7952,2025-05-16 16:02:29,outbound,applied,0.908
10093,262,2141,2024-04-19 16:57:10,outbound,screened,0.522
10094,384,5931,2024-05-14 00:26:43,job_board,interview,0.945
10095,578,8841,2024-07-22 18:28:34,job_board,applied,0.597
10096,1399,3288,2025-05-21 14:09:40,linkedin,applied,0.602
10097,1105,7686,2025-02-18 14:52:52,job_board,screened,0.868
10098,923,8321,2024-12-04 09:06:28,job_board,screened,0.891
10099,1214,4937,2025-04-06 04:02:24,job_board,screened,0.801
10100,393,5855,2024-04-29 11:09:58,referral,offer,0.597
10101,528,1675,2024-07-03 18:48:07,job_board,screened,0.911
10102,1412,7570,2025-06-01 09:06:07,outbound,applied,0.844
10103,1975,1976,2026-01-29 16:09:37,linkedin,applied,0.626
10104,1,2648,2024-01-14 08:36:25,job_board,applied,0.593
10105,726,7754,2024-09-03 06:32:21,referral,interview,0.675
10106,1767,1866,2025-10-02 15:17:46,referral,interview,0.906
10107,1665,6080,2025-09-08 11:38:26,job_board,screened,0.872
10108,524,3298,2024-07-31 15:10:24,linkedin,interview,0.377
10109,71,3159,2024-01-19 10:22:06,job_board,offer,0.782
10110,1136,8217,2025-03-06 22:34:01,referral,interview,0.663
10111,1391,234,2025-05-28 08:18:52,linkedin,applied,0.44
10112,509,6748,2024-06-27 10:45:34,outbound,applied,0.356
10113,607,1225,2024-07-23 13:13:47,job_board,interview,0.617
10114,1348,7213,2025-05-19 23:54:48,referral,screened,0.499
10115,1074,6564,2025-02-17 05:31:31,linkedin,screened,0.506
10116,565,5568,2024-07-08 13:13:46,referral,interview,0.74
10117,1674,5839,2025-09-07 18:36:31,referral,applied,0.665
10118,1807,168,2025-10-20 09:36:03,job_board,applied,0.482
10119,1450,3230,2025-06-15 13:08:05,linkedin,interview,0.915
10120,1893,6563,2025-11-27 13:57:17,job_board,screened,0.667
10121,720,5328,2024-10-03 22:24:28,outbound,offer,0.418
10122,222,1779,2024-03-16 00:16:03,referral,applied,0.473
10123,1465,6797,2025-07-12 18:56:53,job_board,screened,0.961
10124,1121,2654,2025-02-01 16:20:34,linkedin,applied,0.65
10125,828,5795,2024-11-08 05:14:46,referral,applied,0.816
10126,522,5721,2024-07-19 14:25:58,referral,interview,0.978
10127,127,2156,2024-03-03 18:27:34,referral,applied,0.557
10128,344,441,2024-04-25 15:23:23,linkedin,applied,0.369
10129,1332,8564,2025-04-18 04:22:18,referral,interview,0.726
10130,457,6795,2024-05-22 18:17:42,linkedin,interview,0.365
10131,1874,213,2025-11-06 18:23:05,referral,applied,0.597
10132,947,1749,2024-12-06 23:49:07,linkedin,applied,0.473
10133,168,5007,2024-02-19 12:19:13,linkedin,applied,0.895
10134,1309,7966,2025-04-03 11:51:59,recruiter,interview,0.401
10135,1376,2010,2025-05-16 13:35:39,referral,interview,0.901
10136,360,4736,2024-05-25 22:08:54,job_board,applied,0.617
10137,1680,6368,2025-08-17 00:31:28,linkedin,interview,0.647
10138,1476,7893,2025-06-23 08:20:15,outbound,interview,0.365
10139,1194,5057,2025-03-07 03:14:23,referral,offer,0.803
10140,243,3759,2024-03-22 14:36:59,linkedin,applied,0.793
10141,971,1762,2025-01-07 22:45:16,referral,applied,0.767
10142,1942,4946,2026-01-09 04:53:45,outbound,applied,0.46
10143,475,4553,2024-06-06 12:10:52,recruiter,interview,0.627
10144,1872,7991,2025-11-05 04:23:15,outbound,applied,0.87
10145,388,4678,2024-04-27 11:40:54,linkedin,screened,0.353
10146,1213,6939,2025-02-28 00:29:28,outbound,applied,0.828
10147,793,3783,2024-10-22 01:01:58,referral,applied,0.823
10148,137,4499,2024-02-16 02:02:03,referral,screened,0.94
10149,1283,380,2025-04-05 05:09:24,recruiter,applied,0.709
10150,947,4456,2024-12-20 23:49:07,outbound,applied,0.553
10151,630,1861,2024-08-14 17:02:45,job_board,applied,0.391
10152,466,2920,2024-06-12 17:53:54,job_board,applied,0.892
10153,977,8720,2025-01-22 04:07:16,job_board,applied,0.694
10154,212,6103,2024-03-24 20:01:01,outbound,interview,0.545
10155,1200,1697,2025-03-11 23:54:32,job_board,interview,0.886
10156,186,5013,2024-02-23 23:00:55,linkedin,screened,0.795
10157,420,4129,2024-05-10 17:33:35,job_board,applied,0.406
10158,1019,6782,2025-02-03 15:42:41,linkedin,applied,0.758
10159,1483,2647,2025-07-17 01:34:11,linkedin,applied,0.879
10160,796,5784,2024-10-23 04:18:55,recruiter,applied,0.511
